task-clock	context-switches	cpu-migrations	page-faults	cycles	instructions	branches	branch-misses	label
22.02	43.0	3.0	2.0	45545700.0	71960917.0	13113860.0	19968.0	1
5.35	44.0	5.0	27.0	11207033.0	16745861.0	1137500.0	8734.0	1
17.31	36.0	0.0	1.0	36229593.0	37315385.0	6280089.0	196396.0	1
5.15	28.0	0.0	0.0	11131694.0	17030391.0	2494266.0	18898.0	1
12.62	43.0	0.0	4.0	25854821.0	38860744.0	7255388.0	20014.0	1
18.69	57.0	2.0	27.0	38602533.0	59106927.0	10459715.0	18366.0	1
8.09	32.0	1.0	0.0	16472202.0	26045194.0	2641569.0	9067.0	1
5.02	28.0	0.0	2.0	10377260.0	16485780.0	2671976.0	12421.0	1
14.7	49.0	5.0	2.0	30239910.0	44585152.0	8588497.0	27991.0	1
24.39	57.0	0.0	3.0	50648631.0	73014265.0	13843948.0	59515.0	1
22.28	56.0	1.0	21.0	45757023.0	65411337.0	12587431.0	39371.0	1
12.97	36.0	4.0	2.0	27617431.0	39615956.0	7515345.0	96385.0	1
15.22	51.0	1.0	4.0	31278923.0	50736819.0	8856960.0	18712.0	1
20.13	63.0	4.0	3.0	41657581.0	65362383.0	11542723.0	14227.0	1
26.23	47.0	0.0	0.0	54021165.0	84893858.0	15257346.0	27693.0	1
18.81	43.0	4.0	0.0	38929324.0	54959411.0	10181332.0	14058.0	1
19.82	52.0	0.0	0.0	40474171.0	64125611.0	11065030.0	11929.0	1
9.24	21.0	1.0	1.0	18879370.0	29735145.0	5576272.0	11437.0	1
15.16	47.0	2.0	0.0	31159780.0	48512709.0	8855952.0	6172.0	1
9.72	35.0	3.0	0.0	18936377.0	30580443.0	5311120.0	21727.0	1
11.82	26.0	1.0	0.0	24589438.0	39227207.0	6549574.0	10439.0	1
15.18	66.0	3.0	1.0	31704784.0	48370750.0	8953554.0	18727.0	1
21.58	30.0	0.0	1.0	43878540.0	69337077.0	11987950.0	26725.0	1
0.18	16.0	0.0	0.0	308282.0	137425.0	29593.0	947.0	1
28.14	36.0	5.0	2.0	59328998.0	92709627.0	16346152.0	14342.0	1
8.36	35.0	0.0	0.0	17335486.0	26522595.0	4927466.0	7231.0	1
21.98	58.0	1.0	0.0	45768709.0	72692985.0	12541593.0	43462.0	1
13.52	36.0	3.0	3.0	28413197.0	43488173.0	8171067.0	17533.0	1
16.68	57.0	2.0	1.0	33599599.0	53060786.0	9358124.0	17613.0	1
0.75	29.0	1.0	0.0	1393361.0	518758.0	107580.0	7179.0	1
22.67	54.0	2.0	1.0	48228016.0	74807402.0	12724321.0	23558.0	1
22.88	41.0	3.0	2.0	47791750.0	64021357.0	11251926.0	235233.0	1
4.98	27.0	0.0	0.0	10225549.0	15769604.0	2513801.0	15536.0	1
10.88	36.0	0.0	0.0	22099102.0	30278060.0	6376397.0	6646.0	1
24.42	27.0	1.0	4.0	50910571.0	79473639.0	14287217.0	16322.0	1
9.56	21.0	3.0	1.0	20058661.0	30786979.0	5816119.0	17295.0	1
14.42	37.0	2.0	0.0	29417075.0	43519635.0	8144054.0	20971.0	1
18.56	44.0	2.0	0.0	38425034.0	59053331.0	10389120.0	39292.0	1
8.38	14.0	1.0	3.0	18061076.0	27018797.0	5262652.0	9609.0	1
21.52	55.0	1.0	2.0	44622978.0	69447638.0	12438565.0	27798.0	1
0.24	22.0	0.0	0.0	415907.0	199886.0	41807.0	1265.0	1
15.64	49.0	1.0	0.0	32408496.0	49192901.0	8836792.0	39531.0	1
26.04	29.0	1.0	0.0	53281384.0	85854429.0	15019283.0	9874.0	1
13.01	24.0	0.0	0.0	25729973.0	41294288.0	7964041.0	19113.0	1
18.19	60.0	3.0	2.0	37738965.0	60747926.0	10313965.0	13899.0	1
18.05	76.0	1.0	5.0	36618961.0	58202518.0	10301624.0	18303.0	1
12.33	25.0	0.0	1.0	25693253.0	39663989.0	6738036.0	9532.0	1
18.86	55.0	1.0	1.0	38954386.0	61976542.0	10581256.0	29783.0	1
10.25	25.0	1.0	0.0	21635827.0	32765666.0	5962818.0	27709.0	1
18.48	61.0	2.0	1.0	38168557.0	61584338.0	10321426.0	12481.0	1
10.3	30.0	0.0	0.0	21927548.0	33161560.0	6344056.0	18288.0	1
14.17	70.0	3.0	2.0	28926024.0	45036105.0	7916962.0	12746.0	1
27.41	22.0	1.0	0.0	57089260.0	90690864.0	15898150.0	20817.0	1
10.3	32.0	3.0	3.0	21563882.0	33383841.0	6097514.0	81308.0	1
9.38	20.0	0.0	0.0	20015685.0	31296394.0	5837670.0	4378.0	1
0.45	32.0	1.0	0.0	759387.0	327690.0	68525.0	2425.0	1
25.94	25.0	3.0	1.0	55701629.0	86133386.0	15455090.0	25372.0	1
1.55	49.0	4.0	2.0	3044771.0	3762898.0	747313.0	6417.0	1
21.18	24.0	0.0	4.0	44793135.0	71511092.0	12349848.0	13191.0	1
3.93	29.0	0.0	0.0	8181994.0	12419983.0	453730.0	18665.0	1
19.53	35.0	1.0	3.0	40129170.0	62876325.0	11849131.0	23199.0	1
12.63	46.0	0.0	0.0	25300693.0	40279020.0	7199465.0	18108.0	1
18.46	60.0	1.0	0.0	37249612.0	60782253.0	10570038.0	9049.0	1
16.42	32.0	1.0	5.0	33288035.0	53784401.0	9546578.0	25747.0	1
8.73	21.0	1.0	0.0	17840051.0	27394408.0	5026877.0	3186.0	1
22.86	45.0	3.0	3.0	46805208.0	71156379.0	12989664.0	26137.0	1
0.24	21.0	0.0	0.0	435757.0	195080.0	38611.0	1317.0	1
9.83	51.0	1.0	1.0	19904202.0	31376557.0	5435867.0	20783.0	1
18.96	58.0	1.0	3.0	38571943.0	59111775.0	10532569.0	28918.0	1
16.75	25.0	2.0	0.0	34777605.0	56129102.0	9578131.0	32978.0	1
23.8	62.0	4.0	1.0	49522930.0	77210573.0	13341902.0	45092.0	1
7.02	29.0	2.0	1.0	14385854.0	21828355.0	4092948.0	8247.0	1
36.66	77.0	3.0	3.0	75385569.0	121069579.0	18483236.0	179502.0	1
1.89	14.0	0.0	0.0	3906308.0	6342792.0	787305.0	6108.0	1
15.4	39.0	0.0	0.0	32058221.0	49809417.0	8940333.0	11067.0	1
0.32	30.0	0.0	0.0	543700.0	271505.0	56801.0	1700.0	1
18.03	29.0	1.0	1.0	36776474.0	58244371.0	9817967.0	48812.0	1
7.94	27.0	2.0	3.0	16151599.0	24791325.0	4332839.0	49683.0	1
12.02	11.0	0.0	0.0	24652670.0	39046620.0	7280451.0	4914.0	1
0.23	22.0	0.0	0.0	379026.0	208626.0	43870.0	1229.0	1
19.72	34.0	2.0	1.0	40357201.0	63301051.0	11155645.0	15084.0	1
4.1	39.0	0.0	0.0	8500333.0	12569899.0	515683.0	5481.0	1
17.69	26.0	1.0	1.0	36860072.0	56911455.0	10603094.0	10601.0	1
13.08	33.0	2.0	14.0	26042003.0	40339175.0	7345378.0	16971.0	1
29.73	62.0	2.0	1.0	61842380.0	96645224.0	17613289.0	19344.0	1
18.46	64.0	4.0	1.0	37375416.0	58125265.0	10301574.0	20090.0	1
9.39	18.0	1.0	0.0	20249097.0	31012990.0	5784614.0	1326.0	1
14.02	41.0	1.0	2.0	29330819.0	45671163.0	8073991.0	21076.0	1
18.8	27.0	2.0	4.0	38244908.0	61291360.0	10422263.0	11379.0	1
0.28	27.0	0.0	0.0	527200.0	230441.0	50228.0	1774.0	1
5.16	37.0	4.0	1.0	10942839.0	17715225.0	2766020.0	26478.0	1
32.98	39.0	1.0	2.0	68265960.0	108449827.0	19668297.0	20932.0	1
21.65	39.0	0.0	0.0	44554327.0	70730754.0	12833114.0	10679.0	1
22.54	43.0	3.0	0.0	45904873.0	73508680.0	12705843.0	14996.0	1
4.34	25.0	1.0	3.0	8829316.0	13156607.0	2507009.0	22913.0	1
21.53	72.0	5.0	6.0	43420466.0	65777583.0	11636846.0	30648.0	1
13.27	64.0	0.0	2.0	27180369.0	40199531.0	7565340.0	31266.0	1
14.85	23.0	0.0	0.0	30324375.0	47913908.0	8086574.0	20084.0	1
14.0	29.0	0.0	2.0	28428912.0	41928335.0	7769539.0	14422.0	1
21.07	49.0	0.0	0.0	42851037.0	68018990.0	12243036.0	13089.0	1
17.64	72.0	1.0	1.0	35102303.0	55927497.0	9669347.0	106996.0	1
15.28	42.0	1.0	0.0	31913337.0	49245866.0	9210144.0	12949.0	1
20.43	73.0	5.0	1.0	42087501.0	60143643.0	11683790.0	21183.0	1
18.26	51.0	1.0	0.0	37108665.0	59752702.0	10508285.0	13989.0	1
18.95	53.0	1.0	0.0	38607446.0	60355378.0	10732195.0	7777.0	1
28.53	73.0	1.0	3.0	57836794.0	91672251.0	16454502.0	28703.0	1
9.7	17.0	1.0	0.0	19904980.0	30211399.0	5808133.0	5445.0	1
0.28	25.0	0.0	0.0	475138.0	215607.0	45957.0	1437.0	1
30.38	72.0	3.0	2.0	60802520.0	87675176.0	16989833.0	27311.0	1
17.68	14.0	1.0	0.0	37062927.0	59177441.0	10403196.0	21604.0	1
4.82	61.0	2.0	0.0	6230602.0	13898100.0	2582420.0	7091.0	1
31.9	63.0	2.0	5.0	65962020.0	103898184.0	16294724.0	33953.0	1
4.99	6.0	0.0	0.0	10310655.0	16555515.0	2836867.0	3165.0	1
4.92	34.0	1.0	1.0	10078156.0	15298316.0	2633627.0	4368.0	1
21.61	37.0	1.0	1.0	44045497.0	66875358.0	12203401.0	30897.0	1
15.68	55.0	2.0	0.0	31998349.0	51070323.0	9056078.0	23879.0	1
23.91	61.0	1.0	23.0	48771668.0	76696580.0	13549801.0	41529.0	1
21.74	20.0	1.0	3.0	44892032.0	56711154.0	11009812.0	132904.0	1
23.17	68.0	1.0	0.0	47229204.0	66023001.0	10289905.0	181835.0	1
11.35	35.0	1.0	0.0	23575627.0	37507328.0	5898735.0	32165.0	1
9.64	31.0	2.0	1.0	19513319.0	29891903.0	5749696.0	13901.0	1
14.08	31.0	3.0	1.0	28291856.0	44710537.0	7748080.0	14013.0	1
4.01	18.0	0.0	0.0	8189676.0	13089407.0	2235759.0	14068.0	1
18.43	62.0	2.0	3.0	37358644.0	58062601.0	10407852.0	18991.0	1
14.38	55.0	2.0	2.0	29332052.0	45834245.0	8126309.0	16473.0	1
23.95	31.0	1.0	1.0	49386087.0	77397391.0	14007868.0	28567.0	1
0.22	20.0	0.0	0.0	366363.0	174264.0	35709.0	1139.0	1
18.08	32.0	3.0	0.0	36784518.0	56321123.0	9861708.0	25233.0	1
12.81	14.0	1.0	1.0	26128088.0	41667925.0	7618441.0	10192.0	1
11.02	19.0	1.0	20.0	22614283.0	34921473.0	6583968.0	9615.0	1
20.43	44.0	6.0	2.0	42105809.0	64780829.0	11938744.0	18008.0	1
16.27	58.0	2.0	1.0	32842891.0	52938751.0	9044173.0	19230.0	1
10.12	34.0	0.0	0.0	20316693.0	26298637.0	5745682.0	10733.0	1
17.72	58.0	1.0	0.0	36645864.0	46720568.0	7885598.0	270013.0	1
15.48	50.0	2.0	1.0	31394773.0	50860763.0	8732001.0	14130.0	1
25.23	86.0	4.0	19.0	51237585.0	80478326.0	14448578.0	29039.0	1
5.67	25.0	1.0	0.0	11328149.0	17566171.0	3053070.0	7529.0	1
10.28	23.0	2.0	0.0	20744948.0	30984972.0	5966209.0	14964.0	1
0.25	24.0	0.0	0.0	405726.0	205621.0	42950.0	1409.0	1
17.86	36.0	6.0	1.0	36937159.0	59970113.0	10206069.0	26466.0	1
26.26	72.0	1.0	2.0	54845159.0	85699222.0	15439427.0	20284.0	1
18.91	50.0	1.0	2.0	39100372.0	60699032.0	10735178.0	17641.0	1
26.58	73.0	1.0	2.0	54535511.0	85599981.0	15213577.0	15836.0	1
4.25	32.0	2.0	0.0	5794294.0	12845057.0	2419843.0	2458.0	1
24.67	45.0	1.0	2.0	50385892.0	80304158.0	14307345.0	20262.0	1
14.13	33.0	1.0	1.0	28404431.0	33224762.0	6724987.0	104179.0	1
10.11	32.0	1.0	0.0	20509126.0	33852902.0	5670610.0	9503.0	1
0.39	32.0	0.0	0.0	631500.0	0.0	0.0	2157.0	1
27.22	62.0	1.0	0.0	56287946.0	88532433.0	15150620.0	35250.0	1
10.14	27.0	2.0	0.0	21780525.0	32539162.0	6083092.0	23629.0	1
24.01	58.0	2.0	1.0	48887832.0	75732106.0	13493436.0	29604.0	1
1.48	24.0	2.0	0.0	2990832.0	3850419.0	798046.0	4516.0	1
22.79	27.0	0.0	1.0	46280075.0	68943914.0	9284304.0	212465.0	1
6.89	25.0	0.0	1.0	13885289.0	21407863.0	3541343.0	10792.0	1
20.24	69.0	2.0	2.0	40547837.0	63252201.0	11287866.0	21314.0	1
22.11	43.0	0.0	0.0	45825154.0	66947958.0	11833592.0	70862.0	1
20.37	48.0	3.0	0.0	41892973.0	67591393.0	12225179.0	13165.0	1
7.4	26.0	3.0	0.0	14408250.0	23043551.0	4330563.0	2776.0	1
14.5	38.0	6.0	0.0	28991673.0	45703133.0	8134919.0	15532.0	1
14.38	47.0	1.0	0.0	29301513.0	45778261.0	8334635.0	27333.0	1
21.35	58.0	5.0	3.0	43321153.0	69577746.0	12170521.0	10368.0	1
13.77	32.0	3.0	1.0	27527605.0	41212615.0	7372131.0	26880.0	1
22.89	54.0	2.0	0.0	45993334.0	64358938.0	12276830.0	18506.0	1
26.11	49.0	0.0	14.0	53435921.0	75777017.0	13554826.0	103391.0	1
26.41	80.0	4.0	0.0	54195965.0	80453668.0	14800445.0	37716.0	1
21.34	56.0	2.0	1.0	43563218.0	69656550.0	12001321.0	10568.0	1
13.74	45.0	1.0	2.0	28176053.0	43038466.0	8038303.0	12363.0	1
3.42	18.0	0.0	0.0	7155782.0	8764438.0	1985127.0	6305.0	1
17.77	69.0	0.0	2.0	36144035.0	57440936.0	9949478.0	14923.0	1
18.35	63.0	1.0	5.0	36985266.0	59553594.0	10273095.0	16925.0	1
9.6	31.0	0.0	0.0	18740473.0	29908855.0	5673760.0	2691.0	1
15.13	54.0	3.0	1.0	30684685.0	48271019.0	8413313.0	10820.0	1
5.08	29.0	0.0	0.0	10642738.0	15916712.0	2607333.0	22207.0	1
16.66	35.0	2.0	1.0	34358152.0	53167489.0	10002620.0	7651.0	1
14.0	53.0	0.0	0.0	27986770.0	44112400.0	7713433.0	18195.0	1
18.56	34.0	1.0	1.0	37371325.0	57228087.0	10359632.0	21317.0	1
6.25	24.0	0.0	2.0	12370389.0	18970432.0	3730364.0	4546.0	1
18.76	49.0	1.0	0.0	38398729.0	59312960.0	9839598.0	156667.0	1
5.1	32.0	0.0	1.0	11068237.0	16309437.0	2890143.0	8434.0	1
28.3	65.0	1.0	0.0	58556535.0	88853264.0	16299403.0	57212.0	1
10.08	15.0	0.0	0.0	20605185.0	32041459.0	5418128.0	5885.0	1
8.86	55.0	2.0	2.0	15755188.0	26636380.0	4983657.0	8903.0	1
15.79	21.0	0.0	0.0	32357068.0	51661672.0	9606425.0	13417.0	1
15.67	50.0	1.0	1.0	31632423.0	49827296.0	8981644.0	5704.0	1
9.75	25.0	0.0	0.0	20179737.0	31166288.0	5889471.0	5945.0	1
15.89	54.0	2.0	1.0	32405329.0	50078275.0	9017224.0	15998.0	1
12.74	22.0	4.0	1.0	25553871.0	39066179.0	6912215.0	11725.0	1
21.37	50.0	0.0	2.0	43139408.0	68102422.0	12158744.0	8973.0	1
1.22	7.0	0.0	0.0	2417502.0	3569296.0	100940.0	4346.0	1
5.62	24.0	1.0	1.0	11510946.0	16853385.0	2849447.0	32352.0	1
26.48	79.0	2.0	2.0	53870370.0	78790177.0	14394522.0	57209.0	1
8.69	13.0	0.0	0.0	17886155.0	26348049.0	5181984.0	5742.0	1
14.59	63.0	0.0	2.0	29379952.0	45184452.0	8044611.0	12007.0	1
6.87	14.0	1.0	0.0	14051918.0	23164204.0	719124.0	2610.0	1
0.88	36.0	1.0	0.0	1737147.0	662301.0	141995.0	2933.0	1
32.32	56.0	1.0	1.0	65635336.0	101577629.0	18670991.0	11033.0	1
24.25	48.0	1.0	0.0	49369278.0	76271113.0	13840478.0	22424.0	1
0.21	20.0	0.0	0.0	348486.0	171367.0	35839.0	1396.0	1
11.96	27.0	1.0	0.0	23420485.0	36999402.0	6605618.0	9136.0	1
11.95	26.0	2.0	3.0	24958226.0	37790985.0	7075786.0	24929.0	1
13.09	52.0	0.0	1.0	26285674.0	42275192.0	7378607.0	17358.0	1
6.68	16.0	0.0	0.0	13407150.0	21554039.0	3519185.0	14251.0	1
14.02	60.0	1.0	0.0	28291449.0	43866785.0	7931747.0	10496.0	1
0.35	33.0	0.0	0.0	586554.0	284032.0	59296.0	1793.0	1
18.17	34.0	2.0	4.0	36613185.0	40168438.0	7462231.0	167813.0	1
24.55	59.0	0.0	1.0	50007107.0	76482445.0	12414762.0	124168.0	1
0.14	10.0	0.0	1.0	231890.0	84523.0	18785.0	639.0	1
25.17	63.0	1.0	3.0	50768026.0	77394242.0	14195492.0	28032.0	1
4.71	13.0	1.0	0.0	9414636.0	14444443.0	2763915.0	2766.0	1
7.69	30.0	2.0	0.0	14664030.0	24222508.0	4327006.0	4912.0	1
20.99	35.0	2.0	0.0	42642039.0	64862476.0	11225501.0	19415.0	1
5.84	33.0	1.0	0.0	11413490.0	3510981.0	3278193.0	5686.0	1
28.16	60.0	3.0	0.0	57249675.0	90081994.0	15995391.0	29070.0	1
16.11	39.0	1.0	0.0	32788224.0	44415662.0	7339644.0	163785.0	1
16.46	62.0	2.0	2.0	33067090.0	42726895.0	7669911.0	129706.0	1
4.06	23.0	1.0	0.0	8269833.0	13168151.0	2334695.0	16925.0	1
35.79	96.0	5.0	8.0	65919347.0	113949871.0	20334420.0	50613.0	1
5.62	13.0	2.0	0.0	11263400.0	17449973.0	3170572.0	17492.0	1
30.97	101.0	3.0	3.0	62522079.0	98857220.0	17101095.0	33274.0	1
11.86	25.0	0.0	0.0	23716287.0	35825940.0	6314690.0	13108.0	1
10.48	64.0	0.0	1.0	19662853.0	31473797.0	5844570.0	5970.0	1
13.37	23.0	0.0	0.0	26306308.0	40708228.0	7659939.0	11939.0	1
17.42	63.0	4.0	13.0	34959245.0	54827773.0	9675789.0	18747.0	1
6.25	17.0	0.0	0.0	12145028.0	19632419.0	3710905.0	7151.0	1
19.91	51.0	2.0	0.0	39804095.0	60250976.0	11025113.0	37574.0	1
24.09	61.0	1.0	2.0	49323364.0	77881650.0	13976465.0	27290.0	1
14.87	35.0	5.0	1.0	30468601.0	43586005.0	7973614.0	43370.0	1
16.47	31.0	1.0	1.0	33109161.0	49440343.0	8129836.0	109020.0	1
3.85	14.0	2.0	0.0	7914120.0	11961789.0	2258271.0	2686.0	1
16.81	21.0	3.0	1.0	33506881.0	51558711.0	9274965.0	16600.0	1
16.52	35.0	2.0	1.0	33319015.0	53477358.0	9850245.0	5644.0	1
24.08	77.0	1.0	3.0	48468186.0	76322336.0	12999646.0	29757.0	1
22.57	39.0	1.0	1.0	45549775.0	72647707.0	12277332.0	23610.0	1
9.6	43.0	0.0	0.0	18815366.0	29106722.0	5530235.0	1351.0	1
14.88	56.0	1.0	0.0	29222279.0	46840810.0	8133694.0	10397.0	1
19.48	53.0	1.0	1.0	37715741.0	61523925.0	10932503.0	22990.0	1
6.75	21.0	0.0	0.0	13986273.0	21678521.0	3984449.0	11514.0	1
17.86	61.0	2.0	0.0	36094624.0	56178020.0	9636949.0	14477.0	1
6.97	21.0	1.0	0.0	14259787.0	22270719.0	3866150.0	6537.0	1
14.84	33.0	2.0	0.0	30454009.0	48228821.0	8181339.0	15199.0	1
5.27	31.0	0.0	0.0	11045267.0	17229460.0	2958079.0	2756.0	1
17.76	23.0	1.0	0.0	36321457.0	56925187.0	10695361.0	10539.0	1
29.56	58.0	6.0	2.0	59636350.0	93709276.0	16429143.0	35044.0	1
17.99	45.0	2.0	3.0	35996733.0	42289747.0	7893415.0	205636.0	1
5.24	35.0	2.0	0.0	6151733.0	16134045.0	3118960.0	4962.0	1
18.81	54.0	1.0	1.0	38085065.0	59995216.0	10290274.0	29706.0	1
12.47	23.0	1.0	0.0	25880030.0	36681979.0	6195165.0	95065.0	1
17.84	57.0	2.0	1.0	35776616.0	53758858.0	8963540.0	79508.0	1
7.95	33.0	1.0	2.0	16456347.0	25984053.0	1762594.0	10731.0	1
12.58	16.0	1.0	10.0	24923934.0	38944892.0	7235611.0	5489.0	1
15.5	40.0	2.0	1.0	31062144.0	48341475.0	8362018.0	12425.0	1
5.66	15.0	0.0	0.0	11527698.0	17739110.0	3362869.0	5734.0	1
18.84	51.0	1.0	0.0	37703353.0	60647043.0	10353491.0	27353.0	1
12.13	31.0	3.0	1.0	24434480.0	38190315.0	7165489.0	11659.0	1
18.3	32.0	1.0	33.0	36389427.0	55358823.0	9914880.0	20513.0	1
21.46	32.0	1.0	2.0	43573541.0	67907872.0	12081604.0	9236.0	1
19.91	65.0	1.0	0.0	40257881.0	61127275.0	10494178.0	15759.0	1
15.25	51.0	4.0	0.0	30864884.0	46226314.0	8489222.0	33434.0	1
25.81	41.0	1.0	1.0	52575990.0	74399227.0	14601287.0	19931.0	1
11.77	31.0	0.0	0.0	23059805.0	31700895.0	5344829.0	66225.0	1
14.97	40.0	3.0	2.0	28986491.0	45286495.0	8128319.0	10539.0	1
16.67	48.0	1.0	0.0	32961919.0	52330443.0	8777061.0	27159.0	1
11.17	30.0	0.0	0.0	22850477.0	28312812.0	5325493.0	153657.0	1
17.72	64.0	1.0	1.0	35565941.0	55521785.0	9786221.0	22243.0	1
13.87	41.0	1.0	0.0	28448701.0	41438700.0	8029249.0	10063.0	1
13.8	42.0	2.0	2.0	27376327.0	38898715.0	6594720.0	174078.0	1
24.73	65.0	1.0	2.0	48861602.0	75496710.0	13089308.0	18585.0	1
11.27	28.0	0.0	0.0	22496489.0	35211835.0	6570833.0	10730.0	1
19.96	59.0	0.0	0.0	40388335.0	53300191.0	8082523.0	267172.0	1
7.91	20.0	0.0	0.0	15516864.0	19846955.0	4359200.0	3839.0	1
14.25	58.0	1.0	2.0	27695102.0	42191541.0	7802585.0	19535.0	1
26.32	30.0	0.0	0.0	52662147.0	68883102.0	11843016.0	237882.0	1
10.65	61.0	1.0	1.0	20034152.0	31207526.0	5648399.0	5939.0	1
13.36	13.0	0.0	0.0	26548620.0	26930615.0	4016207.0	267879.0	1
22.57	62.0	0.0	1.0	45586191.0	61354786.0	11664952.0	18689.0	1
1.86	15.0	1.0	0.0	3841150.0	852258.0	183957.0	3136.0	1
24.37	59.0	2.0	2.0	48322505.0	74444779.0	12995967.0	20753.0	1
5.29	35.0	0.0	0.0	10588917.0	16272886.0	2912409.0	5202.0	1
10.88	32.0	1.0	1.0	22302663.0	32907925.0	6280803.0	6763.0	1
11.2	35.0	3.0	1.0	22354451.0	33901917.0	6351835.0	9106.0	1
15.05	26.0	1.0	27.0	29064232.0	46375367.0	8036961.0	9196.0	1
20.97	63.0	1.0	1.0	40312943.0	63102263.0	11411768.0	14195.0	1
6.26	15.0	0.0	0.0	12575045.0	20722172.0	3466818.0	6305.0	1
11.27	26.0	1.0	1.0	22961784.0	34842139.0	5865962.0	6509.0	1
16.79	52.0	1.0	2.0	33452406.0	49684206.0	8601892.0	19608.0	1
25.03	63.0	2.0	1.0	50020145.0	69478808.0	12483681.0	36421.0	1
4.74	20.0	1.0	3.0	8466382.0	14010098.0	2715162.0	2829.0	1
21.11	55.0	2.0	0.0	41056588.0	64237052.0	10123373.0	191711.0	1
29.25	59.0	0.0	2.0	59554827.0	88697372.0	16631870.0	24414.0	1
5.05	31.0	1.0	1.0	10295767.0	15415878.0	2733428.0	6650.0	1
14.89	30.0	0.0	23.0	29828248.0	46622841.0	8390299.0	9857.0	1
17.84	59.0	0.0	5.0	35416551.0	55111851.0	9569949.0	14431.0	1
19.64	42.0	0.0	1.0	39731502.0	60242526.0	11464349.0	10888.0	1
18.62	55.0	1.0	28.0	37951744.0	58241092.0	10050911.0	15433.0	1
10.97	25.0	1.0	1.0	22869622.0	36034621.0	6583179.0	7302.0	1
11.64	33.0	2.0	2.0	22790651.0	27239703.0	4364806.0	109707.0	1
14.19	25.0	0.0	0.0	27707549.0	43358836.0	7902693.0	13360.0	1
0.35	30.0	0.0	0.0	580144.0	250684.0	53954.0	1765.0	1
18.8	31.0	2.0	0.0	38169590.0	60376182.0	10274820.0	15105.0	1
8.12	26.0	1.0	0.0	15181467.0	23088897.0	4652546.0	4223.0	1
5.43	61.0	3.0	1.0	10713560.0	14325023.0	2786384.0	29853.0	1
19.51	24.0	2.0	28.0	39452200.0	58441917.0	10350753.0	34833.0	1
3.96	48.0	3.0	0.0	7108481.0	11545567.0	2101781.0	11760.0	1
15.98	31.0	1.0	1.0	31877566.0	49634909.0	8442960.0	16450.0	1
24.82	73.0	2.0	0.0	48846045.0	76603428.0	14065458.0	28275.0	1
9.67	15.0	0.0	0.0	20089357.0	30266919.0	5889299.0	3192.0	1
11.88	58.0	0.0	1.0	22989696.0	36056144.0	6597061.0	11407.0	1
20.43	22.0	1.0	0.0	41368584.0	64205053.0	11233762.0	16737.0	1
11.69	23.0	1.0	1.0	23052939.0	28822983.0	5485494.0	146514.0	1
15.01	44.0	1.0	5.0	29172098.0	45507986.0	8265793.0	7391.0	1
8.95	23.0	1.0	1.0	18241819.0	25536497.0	5359623.0	5357.0	1
18.25	57.0	3.0	2.0	36008737.0	57429960.0	9825417.0	30618.0	1
14.97	51.0	2.0	0.0	30042294.0	27213267.0	5031885.0	208792.0	1
6.23	43.0	2.0	0.0	11950198.0	18716683.0	3610404.0	11887.0	1
24.36	31.0	1.0	2.0	49216312.0	76366399.0	13876792.0	15975.0	1
0.19	14.0	0.0	0.0	317997.0	151798.0	32003.0	1018.0	1
18.01	55.0	1.0	1.0	35755831.0	53891386.0	9857225.0	22225.0	1
26.52	66.0	4.0	3.0	53603318.0	83228388.0	14324307.0	35476.0	1
18.44	48.0	1.0	18.0	36971657.0	57776717.0	9799843.0	23355.0	1
14.98	63.0	3.0	0.0	29565408.0	38479314.0	6916837.0	16861.0	1
16.29	22.0	1.0	1.0	33184156.0	52363010.0	8931993.0	11981.0	1
25.31	60.0	1.0	6.0	50826763.0	74484414.0	13149108.0	73186.0	1
9.51	26.0	0.0	1.0	18693851.0	28384450.0	5394847.0	4129.0	1
8.82	58.0	0.0	2.0	17765301.0	23107759.0	4472535.0	23834.0	1
0.3	26.0	0.0	0.0	492821.0	233415.0	48932.0	1738.0	1
15.62	55.0	3.0	28.0	31140731.0	42099451.0	7479697.0	77801.0	1
32.03	60.0	2.0	0.0	65441313.0	103434170.0	16746719.0	25775.0	1
3.5	27.0	0.0	0.0	7058491.0	10624559.0	382082.0	5108.0	1
24.87	61.0	1.0	0.0	49481482.0	76753557.0	14065252.0	17302.0	1
0.23	19.0	0.0	0.0	370833.0	167631.0	34869.0	1126.0	1
4.2	35.0	2.0	1.0	8661068.0	12731839.0	2252458.0	18573.0	1
19.1	33.0	1.0	2.0	39273607.0	59135204.0	11424016.0	12273.0	1
17.33	36.0	3.0	1.0	34774242.0	53128042.0	9216981.0	16667.0	1
11.35	20.0	0.0	0.0	22900950.0	35463135.0	6385575.0	7658.0	1
3.11	56.0	2.0	0.0	5794958.0	8338184.0	1563488.0	3882.0	1
21.62	27.0	1.0	1.0	43851688.0	70901372.0	12018455.0	25779.0	1
0.25	23.0	0.0	0.0	422511.0	198964.0	41529.0	1328.0	1
15.15	33.0	0.0	2.0	30934581.0	46268102.0	8903708.0	11466.0	1
11.56	60.0	1.0	4.0	22221785.0	34585606.0	6207571.0	23746.0	1
8.54	21.0	1.0	0.0	17508820.0	26973587.0	5237342.0	1604.0	1
23.68	62.0	1.0	0.0	48281793.0	76671881.0	12963536.0	119925.0	1
21.61	59.0	1.0	0.0	43675850.0	70465880.0	12051053.0	20696.0	1
